(10, 1, 740.9689225198827, 7.571748307221607)
(10, 2, 722.2307827079015, 7.408415375395993)
(10, 3, 755.3153619895774, 8.637828236899008)
(10, 4, 775.3717988731698, 8.077729232864261)
(10, 5, 710.4123576148193, 6.654907357489432)
(10, 6, 651.2129750690274, 5.503314980172887)
(11, 0, 706.486172218732, 6.564510996192638)
(11, 1, 737.2361282742157, 7.427304180137355)
(11, 2, 749.0616634586206, 7.82836710369491)
(11, 3, 753.8701824447601, 8.305529248305756)
(11, 4, 785.7480874870787, 8.215064493267159)
(11, 5, 712.6738180332886, 6.540364493503501)
(11, 6, 661.8561925807701, 5.53407723097309)
(12, 0, 719.5379973191958, 6.916861241301003)
(12, 1, 742.8966505139831, 8.053265520074902)
(12, 2, 759.9568569806588, 8.073458642359743)
(12, 3, 756.4226941722982, 8.241289168937275)
(12, 4, 692.9421832636826, 8.337399302976618)
(12, 5, 675.6630471569229, 5.668403686426284)
(12, 6, 593.3625695931503, 4.664061298316622)
(13, 0, 555.4280732185105, 4.285241643116094)
(13, 1, 731.3921938827388, 7.425547279240381)
(13, 2, 736.9261353048419, 8.352627854979804)
(13, 3, 720.8223386539919, 8.36794190376023)
(13, 4, 793.1223998922204, 8.691895187631424)
(13, 5, 712.5285975348977, 6.645796000874124)
(13, 6, 644.4323054421357, 5.715303989232205)
(14, 0, 728.2067016683203, 6.908761834571149)
(14, 1, 745.0099356958823, 7.822632400965519)
(14, 2, 756.020419049936, 8.371932811258755)
(14, 3, 773.969450077057, 8.647658777456176)
(14, 4, 795.8627813683946, 8.466839363569468)
(14, 5, 717.4204392712577, 6.856028850233368)
(14, 6, 682.6199194397213, 6.104341776465323)
(15, 0, 722.3183211989689, 7.320221410572334)
(15, 1, 749.7715289875636, 8.017919954904194)
(15, 2, 760.7908902943329, 8.411052468177557)
(15, 3, 771.2295669467084, 9.470076111252608)
(15, 4, 786.8786865308614, 8.446266674203098)
(15, 5, 724.3579336765713, 6.557161837455885)
(15, 6, 658.1922233725135, 5.662999122732617)
(16, 0, 713.9340636601565, 6.673688833479761)
(16, 1, 738.7075267507232, 6.966304716661116)
(16, 2, 744.8037771061116, 7.141857717516741)
(16, 3, 758.7922354706548, 6.990901149684434)
(16, 4, 753.5987810823988, 6.978845720085748)
(16, 5, 671.0724895886227, 5.514491278658837)
(16, 6, 600.2653508861167, 4.5325635431129845)
(17, 0, 679.7990035992441, 5.712464621306556)
(17, 1, 702.1161603221097, 6.548197879858702)
(17, 2, 729.7052241992902, 7.0373512367491955)
(17, 3, 731.4039707738001, 7.214681079857471)
(17, 4, 756.166666666671, 6.889648232659638)
(17, 5, 676.0729325608903, 6.125865049451655)
(17, 6, 635.4729289760025, 5.1019263952928915)
(18, 0, 714.2133242318039, 7.138901621254615)
(18, 1, 746.1396597738606, 7.684554825555062)
(18, 2, 764.5329957616757, 9.096850192787484)
(18, 3, 655.65539656332, 5.558075532914038)
(18, 4, 699.6790851272016, 6.192728876746671)
(18, 5, 656.6972509643033, 5.300918030923145)
(18, 6, 630.9620823382949, 4.914938208326233)
(19, 0, 735.6053342322494, 6.893117662108836)
(19, 1, 730.3427826972014, 8.567922713513896)
(19, 2, 754.0140084233662, 8.303862891375697)
(19, 3, 762.2882381669451, 8.472733184427007)
(19, 4, 773.3100504454708, 8.34701747452224)
(19, 5, 693.1123802550491, 5.981431192660551)
(19, 6, 633.388843900057, 4.959807355516631)
(20, 0, 626.3688624946619, 4.8274824898327955)
(20, 1, 748.5216725631319, 7.812809217214573)
(20, 2, 756.759532432653, 8.333834182229724)
(20, 3, 753.5763463655267, 8.673214285714279)
(20, 4, 794.1734748767263, 8.492825531914889)
(20, 5, 729.020318107664, 6.57586892321669)
(20, 6, 643.1176804144725, 5.248875621890574)
(21, 0, 697.3260682541, 7.279385366962116)
(21, 1, 737.8587381510541, 7.202254999290947)
(21, 2, 749.7388434305307, 7.216321148010604)
(21, 3, 744.232808543656, 7.357983717697873)
(21, 4, 784.6400615484933, 7.8057539738557855)
(21, 5, 709.2337941002811, 6.172659904198422)
(21, 6, 669.883168458196, 5.547255795522119)
(22, 0, 690.732941344311, 7.789684983754765)
(22, 1, 708.573916241062, 9.169400362729597)
(22, 2, 756.7548562260909, 9.05019731198174)
(22, 3, 741.3286513618024, 10.323161806746795)
(22, 4, 758.7923463296142, 8.838726235196406)
(22, 5, 698.0494092617844, 7.378184063882319)
(22, 6, 662.1051210929414, 5.6779802756791335)
(23, 0, 720.1034904842481, 8.0528224299066)
(23, 1, 750.1281840642396, 8.666700005715304)
(23, 2, 769.5037155774796, 9.212348820586174)
(23, 3, 788.308566738486, 9.377525838128792)
(23, 4, 789.3098517210194, 8.724765725748638)
(23, 5, 710.3684637716703, 6.151672512618729)
(23, 6, 642.4834640683085, 5.185370650098385)
(24, 0, 725.1615031893906, 7.043887911963263)
(24, 1, 737.9839926590568, 8.138311559497879)
(24, 2, 765.1106608937215, 8.945293799926125)
(24, 3, 778.9480365985387, 9.348769612823117)
(24, 4, 787.6411454837594, 9.201437371663232)
(24, 5, 707.1406192114316, 6.287521854379349)
(24, 6, 664.7104119926545, 5.267134823522772)
(25, 0, 740.4807140677448, 7.876728869374269)
(25, 1, 765.443320307732, 8.256632308212364)
(25, 2, 798.5177020843932, 9.07326649017062)
(25, 3, 783.879056726887, 8.469859846028104)
(25, 4, 811.3839968981515, 8.806553487189683)
(25, 5, 727.418702748967, 6.216719260678524)
(25, 6, 678.7820228603964, 5.246059751972963)
(26, 0, 722.6091918267772, 7.258298340050195)
(26, 1, 752.1746953886206, 8.513997236088803)
(26, 2, 802.651786077548, 9.183201647948636)
(26, 3, 798.6038326749731, 9.212049853702485)
(26, 4, 802.3517810985502, 8.720292535306045)
(26, 5, 690.0241834158168, 6.623304953777849)
(26, 6, 658.9096031794302, 5.457920470282301)
(27, 0, 768.3786878598637, 7.7313445900158015)
(27, 1, 751.1802822026375, 8.403008301674463)
(27, 2, 780.267361534398, 8.710373620152897)
(27, 3, 784.3809916853818, 9.1788261432026)
(27, 4, 809.0982440542349, 8.554253941441482)
(27, 5, 713.8480998584987, 5.938872328458989)
(27, 6, 645.8263213359262, 4.989550342958751)
(28, 0, 773.743490860457, 7.934857336381402)
(28, 1, 753.0673153804019, 8.157625204675114)
(28, 2, 753.3600921510026, 8.248267904882395)
(28, 3, 554.9763669933237, 4.271794214781944)
(28, 4, 684.5229505210937, 5.919222817005127)
(28, 5, 615.0440179401176, 4.759965094020965)
(28, 6, 600.685346778757, 4.30542911131791)
(29, 0, 729.0676431343994, 7.014021328217547)
(29, 1, 735.0090682701673, 7.47136343038413)
(29, 2, 741.7009245900346, 7.887861452641195)
(29, 3, 750.066595172092, 8.232650926056877)
(29, 4, 767.0108289120674, 7.461780370276466)
(29, 5, 681.3585371258215, 5.537952180028131)
(29, 6, 598.2183479753593, 4.530679976111255)
(30, 0, 697.33353947183, 6.516304962134102)
(30, 1, 713.8522684233898, 6.963344532595596)
(30, 2, 719.8854944922159, 7.2298725520671745)
(30, 3, 733.2437751975509, 7.199084285430829)
(30, 4, 729.8605943752378, 6.661367957996322)
(30, 5, 638.8102551718565, 4.9844789607455535)
(30, 6, 586.6284841642644, 4.274502917351187)
(31, 0, 646.17521106847, 5.3204778448570655)
(31, 1, 618.8915883668899, 5.940144701948605)
(31, 2, 625.1410225345315, 6.080472023487196)
(31, 3, 629.72840403141, 5.898124892482435)
(31, 4, 629.9988813504567, 5.560529922339036)
(31, 5, 552.49920829368, 4.381556228917752)
(31, 6, 514.5222626777502, 3.8467724928040274)
(32, 0, 558.789401116734, 4.437790218534228)
(32, 1, 564.0395079419536, 4.661679206566396)
(32, 2, 566.9958859930244, 4.633727104926908)
(32, 3, 570.908199528576, 4.590481862786833)
(32, 4, 572.182169280256, 4.691772205455171)
(32, 5, 502.85953337888435, 3.8660697694062116)
(32, 6, 461.622010809508, 3.4622789728573022)
(33, 0, 439.4116255682047, 3.241157811260898)
(33, 1, 551.2821645265988, 4.587074020566012)
(33, 2, 560.7968002129087, 4.565333834108606)
(33, 3, 566.2491633938804, 4.747762095035547)
(33, 4, 580.4042926289021, 4.68823936553717)
(33, 5, 534.5314501597197, 4.140031672905249)
(33, 6, 508.3186539013491, 3.691276019143182)
(34, 0, 604.6383977221489, 4.973639769452504)
(34, 1, 630.6464427119475, 5.321193006711088)
(34, 2, 644.8047190736875, 5.549309007326601)
(34, 3, 657.0831682966606, 5.649883537023738)
(34, 4, 687.232479792558, 5.7581671482932855)
(34, 5, 605.6873049159191, 4.528695528743822)
(34, 6, 584.6385595266859, 4.275562354807643)
(35, 0, 697.2791326172073, 6.187524774902336)
(35, 1, 718.2386952779447, 7.197738757304542)
(35, 2, 742.0757256095105, 7.492055453388106)
(35, 3, 733.5735304753096, 7.171421246047404)
(35, 4, 760.8857280443008, 8.017884430358269)
(35, 5, 683.0711565797118, 6.123050436058871)
(35, 6, 624.840115662457, 5.2057777652147)
(36, 0, 695.0063828509661, 7.858358936775982)
(36, 1, 734.4897478015226, 8.00982137810178)
(36, 2, 750.3031203595943, 8.581190084519823)
(36, 3, 759.355711933825, 8.89355306976349)
(36, 4, 753.610559049897, 8.772830607942579)
(36, 5, 701.2957679400358, 6.370324288927491)
(36, 6, 655.9141238731472, 5.349897430052958)
(37, 0, 726.5670776347558, 6.865068649233842)
(37, 1, 753.6930647690251, 8.196933424532666)
(37, 2, 779.389615353504, 8.821826261467915)
(37, 3, 751.3033120967885, 9.461982626469146)
(37, 4, 780.7194293860215, 9.509332654389215)
(37, 5, 708.9735963520206, 6.6925487642612245)
(37, 6, 673.3793079181244, 5.595081920663294)
(38, 0, 734.0070700970292, 7.450445910364943)
(38, 1, 762.4603847545552, 8.214345380156926)
(38, 2, 781.9639072447463, 8.590020215825374)
(38, 3, 791.5241273100613, 8.861609562662302)
(38, 4, 803.4540958020646, 9.232649411458707)
(38, 5, 720.5187383262079, 7.267975060223864)
(38, 6, 601.7253585829209, 4.673886702714927)
(39, 0, 724.2942557643539, 7.205049814973032)
(39, 1, 766.7452440249076, 8.523698863636405)
(39, 2, 785.1389290301798, 8.76335627106172)
(39, 3, 798.730311266812, 9.359539968763281)
(39, 4, 808.2369950589891, 9.782948929159774)
(39, 5, 747.5327594258245, 7.544284691393416)
(39, 6, 705.6886023817736, 6.6312887147426105)
(40, 0, 746.6574251606246, 7.762939655172517)
(40, 1, 767.9674272226623, 8.218327214775673)
(40, 2, 776.2830187909366, 8.890338933951327)
(40, 3, 782.1903532719457, 9.700263859893257)
(40, 4, 800.5433065582125, 9.341015421937277)
(40, 5, 742.597804561318, 7.437091150111042)
(40, 6, 696.6176005528149, 6.520027676074659)
(41, 0, 734.2054885416467, 7.811437955992167)
(41, 1, 709.3990541896127, 7.7980969260271085)
(41, 2, 747.317272968938, 7.561356375254259)
(41, 3, 768.9901453760652, 9.33866419617262)
(41, 4, 780.8304921020671, 9.739704447632771)
(41, 5, 741.9819299943526, 7.744200474597603)
(41, 6, 702.9170378147012, 6.416710078140665)
(42, 0, 747.7514893961463, 7.4344314650708485)
(42, 1, 764.4396591530494, 8.463021508162731)
(42, 2, 768.3032611123487, 9.479516958456182)
(42, 3, 780.081685578664, 9.848276960500444)
(42, 4, 787.1030257675698, 9.035026179508472)
(42, 5, 723.4640372958512, 6.836801503031787)
(42, 6, 657.1757158967349, 5.882398133394027)
(43, 0, 704.1517379193408, 6.957282993042161)
(43, 1, 739.1047853822502, 7.27134484622615)
(43, 2, 758.85449848208, 8.38921413203489)
(43, 3, 837.9767952635674, 9.57374727303235)
(43, 4, 781.927229254573, 8.470275089149343)
(43, 5, 712.4594332048791, 6.5997852622061925)
(43, 6, 652.0650349369561, 5.852519045056869)
(44, 0, 691.1731960626745, 6.540387937137219)
(44, 1, 642.3186755099999, 5.153763775077773)
(44, 2, 739.0613051174771, 8.613955329375196)
(44, 3, 748.3181691898839, 8.507382854552777)
(44, 4, 749.6851227858306, 9.129286725162865)
(44, 5, 713.7817286982439, 7.070828375545428)
(44, 6, 661.4516066799301, 5.881858156028358)
(45, 0, 698.5378815297396, 7.810305224746193)
(45, 1, 736.1486519066157, 8.774244263174241)
(45, 2, 734.5822428401822, 9.312213091527374)
(45, 3, 752.5345721291192, 10.533747281675653)
(45, 4, 674.6261761533356, 6.130466605672511)
(45, 5, 659.9150325611402, 6.154586594563858)
(45, 6, 624.5249475425708, 5.33022751277438)
(46, 0, 718.8664515608609, 7.507400881057395)
(46, 1, 732.0553913971177, 8.402764859346691)
(46, 2, 784.4091243392293, 8.77393825234715)
(46, 3, 776.4462658871896, 9.051355666349279)
(46, 4, 791.2042923572144, 9.157002594069915)
(46, 5, 737.9264656849143, 7.3758045591686985)
(46, 6, 674.106835995634, 6.036957737030435)
(47, 0, 721.8865623388468, 7.377198116099662)
(47, 1, 753.5674237765562, 8.022482670304258)
(47, 2, 759.1108602043878, 8.791284365338067)
(47, 3, 768.1048428696118, 9.050218705597148)
(47, 4, 793.5795463107997, 8.94460867390882)
(47, 5, 744.9797414219778, 7.688209837157091)
(47, 6, 699.3637199350168, 6.405082241427403)
(48, 0, 717.7869453350764, 7.576405118099422)
(48, 1, 732.2912327248283, 8.307588151539704)
(48, 2, 741.0886154758388, 9.363426596811907)
(48, 3, 760.3255693704381, 9.243361899215177)
(48, 4, 784.6684478572441, 9.0012213401433)
(48, 5, 731.6725650763545, 8.022571476341707)
(48, 6, 689.4198654131645, 6.717794479213196)
(49, 0, 716.9392171577553, 7.556091518913416)
(49, 1, 692.5345005616088, 6.405344421344475)
(49, 2, 710.1308768197318, 6.704586163870846)
(49, 3, 730.490898699252, 7.072478234348255)
(49, 4, 746.3430406259871, 7.108928868898896)
(49, 5, 726.5611460076777, 7.662993280053105)
(49, 6, 685.8901289496953, 6.614680039787775)
(50, 0, 713.0403852599618, 7.97238153232965)
(50, 1, 737.7404375997024, 8.988216745498306)
(50, 2, 760.0186514817174, 9.496570132492455)
(50, 3, 773.2191351457827, 9.225811454525356)
(50, 4, 770.3817166384313, 7.178239115411167)
(50, 5, 697.0884291821782, 6.0364734166021465)
(50, 6, 668.0940713484575, 6.125453441183756)
(51, 0, 719.293906089968, 7.505203494802109)
(51, 1, 728.229246676519, 8.557349284411758)
(51, 2, 749.1985649606297, 9.00175666344432)
(51, 3, 739.4867258553498, 9.130428401318136)
(51, 4, 728.948442511658, 7.379456753243196)
(51, 5, 588.1356208635369, 4.811354471634522)
(51, 6, 554.3449253408355, 4.416657014423207)
(52, 0, 628.9921367117516, 5.546042209051163)
(52, 1, 651.7235691956839, 6.352137294968843)
(52, 2, 665.6481149330363, 6.566741231703998)
(52, 3, 670.1432113573346, 6.786489102776887)
(52, 4, 669.0353142654698, 6.349696078159221)
(52, 5, 587.8321820974257, 5.10182779916364)
(53, 4, 558.3795030419756, 4.134979259047313)
(53, 5, 580.575187029864, 4.684459362538447)
(53, 6, 577.5305200131228, 4.359972434388078)
