(1, 0, 627.9003349567406, 6.270978257705878)
(1, 1, 654.2458877739091, 6.982550063664814)
(1, 2, 600.5633970629012, 4.97769497891122)
(1, 3, 651.0222426470588, 5.489215897546439)
(1, 4, 699.5880907581645, 5.8647253454244375)
(1, 5, 651.941334048878, 5.642501551831222)
(1, 6, 616.0612704463865, 4.6120624961555325)
(2, 0, 670.1000760258045, 5.4550542115913405)
(2, 1, 681.1514245369231, 6.055715697100035)
(2, 2, 705.4158054210056, 6.321814360569029)
(2, 3, 726.8660842183268, 6.7227925310010415)
(2, 4, 748.0241691345864, 6.850063280216357)
(2, 5, 657.7353019885562, 6.246772892295273)
(2, 6, 616.9643501730677, 4.857830907830869)
(3, 0, 642.8548295454543, 5.631046931408008)
(3, 1, 706.344846486711, 6.792020231213996)
(3, 2, 682.8801193661236, 7.355289599815189)
(3, 3, 730.1072891814064, 7.540587184510783)
(3, 4, 762.4772996300835, 7.214296816533252)
(3, 5, 681.1498519493352, 6.02184643773606)
(3, 6, 621.7387834108971, 5.133483717970958)
(4, 0, 697.0414931019552, 6.118025453810884)
(4, 1, 671.7473665824149, 6.2670583140878735)
(4, 2, 718.470806444985, 7.310334961417418)
(4, 3, 734.3983959858532, 7.532891154492358)
(4, 4, 760.0212861630687, 7.341112712597295)
(4, 5, 677.8267709272774, 6.13059060209801)
(4, 6, 610.4678818482247, 5.248749495764431)
(5, 0, 693.0213591436674, 6.202285352445105)
(5, 1, 716.2466482334893, 6.833010406485364)
(5, 2, 717.2837986541515, 7.230325584068602)
(5, 3, 732.7193114599745, 7.162434106294047)
(5, 4, 756.7995991164232, 7.3227720490812365)
(5, 5, 665.6857542469797, 6.472051924128609)
(5, 6, 608.6194243868516, 5.294419584861017)
(6, 0, 682.4715382730171, 6.114080096529621)
(6, 1, 718.9865029922985, 6.809054803131648)
(6, 2, 733.3114896486951, 7.206466552315698)
(6, 3, 736.7334529879673, 7.914675758180999)
(6, 4, 763.2465555826819, 7.48079005871287)
(6, 5, 680.7277309898691, 6.4547077922077944)
(6, 6, 629.3056485184864, 5.237074538069929)
(7, 0, 604.0327041201558, 6.795054614260019)
(7, 1, 683.4774105301829, 6.4629889669007765)
(7, 2, 705.7480749622753, 6.939288569144722)
(7, 3, 693.0108886467829, 6.932348954578296)
(7, 4, 756.9393469387733, 7.888214612394245)
(7, 5, 678.9199820294473, 5.879295621274627)
(7, 6, 620.3569374859434, 4.987363395835729)
(8, 0, 673.0856048031823, 5.6458278031046545)
(8, 1, 689.606496776173, 6.2939753814147545)
(8, 2, 700.7870102249451, 6.259645137171454)
(8, 3, 703.765389782209, 6.800844098440116)
(8, 4, 730.2935675609673, 6.795358120437927)
(8, 5, 649.6028100992426, 5.432063836469073)
(8, 6, 621.5820690781395, 4.962771295048637)
(9, 0, 683.903849684803, 5.727470072741916)
(9, 1, 694.2538419196385, 6.6106135844749385)
(9, 2, 718.8081131229061, 7.092544473316041)
(9, 3, 708.1220861650221, 8.372680235549746)
(9, 4, 741.8103651186077, 8.018503047123215)
(9, 5, 678.0650721119529, 7.29823741831943)
(9, 6, 646.0257034919348, 5.917346557424196)
(10, 0, 710.6045008985477, 6.611336601026196)
(10, 1, 727.9514066131223, 7.13202089995441)
(10, 2, 752.4073797053017, 7.651452068876957)
(10, 3, 764.1219450558428, 8.386827680712559)
(10, 4, 778.53922674514, 8.206805022071883)
(10, 5, 700.04760682532, 7.071277639859172)
(10, 6, 660.6823241527625, 5.918968046248157)
(11, 0, 713.8594963940352, 6.452605244996656)
(11, 1, 733.5359115909135, 7.111812107481961)
(11, 2, 743.6178986736448, 7.273082767122545)
(11, 3, 756.2541294346195, 7.765060620826079)
